season,neutral,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qb1_value_pre,qb2_value_pre,qbelo_prob1,qbelo_prob2,qb1_game_value,qb2_game_value,status
2019,0,1427.71782881766,1455.3908175131799,0.5535121585662888,0.4464878414337112,1410.99957430865,1470.35703912634,148.596824447016,154.106960277699,0.482772294867889,0.517227705132111,79.36589547432148,195.55128647300398,loser
2019,0,1553.47379093182,1547.09912301326,0.6012954191334732,0.3987045808665268,1545.4738607244,1496.7864536597,136.35795211437298,119.20287161029499,0.6761570198717671,0.32384298012823304,101.3466234333465,125.1382292823465,loser
2019,0,1425.87140811396,1622.1487285282199,0.3195820914825713,0.6804179085174287,1437.77982169857,1629.56839577519,152.83850057143798,242.94937763266498,0.30607027688202804,0.693929723117972,31.10329429130553,418.66174541432997,loser
2019,0,1428.73340426133,1554.22203086172,0.4138188570475631,0.5861811429524371,1438.5868107614301,1532.56028709753,147.299165564529,153.79973369336398,0.4596131562442629,0.5403868437557371,227.709132926286,93.6919757712015,loser
2019,0,1611.2527156438,1616.75446431035,0.5847975451665666,0.41520245483343343,1603.29449072716,1602.9343847856799,145.308063951138,233.84483878318198,0.5563217701677919,0.443678229832208,201.96887493954603,-12.856739559312,winner
2019,0,1499.42372277767,1589.200033619,0.4644043413788875,0.5355956586211125,1500.0921612139498,1590.6003952261099,228.546720034677,200.71270072715402,0.450447630817852,0.549552369182148,151.3408469354265,48.1747929140115,winner
2019,0,1377.99930635302,1421.3198139753601,0.5311588680791258,0.4688411319208742,1443.90806466366,1466.0325390356,78.84259024653002,153.70193539931998,0.500308626458233,0.499691373541767,-38.707804407046495,83.441109548511,loser
2019,0,1431.1427115556198,1539.81897663855,0.4374738246674823,0.5625261753325177,1459.2839507148801,1529.70025853092,48.2998924021515,132.8568192462703,0.331979879081348,0.6680201209186519,272.62760883385397,-2.2430313794449965,winner
2019,0,1485.88701536035,1389.76159956327,0.7165703433881626,0.2834296566118374,1496.36290748459,1382.11029079329,158.2513928972295,139.90063960526942,0.7370735197830892,0.262926480216911,185.00295628391675,122.22389171623058,winner
2019,0,1677.30113090138,1345.33491936636,0.9076372640184992,0.09236273598150092,1668.69704296884,1413.44107796579,231.6290078620419,23.12442,0.9128275721036312,0.0871724278963693,261.06534508671047,-99.66354088890868,winner
2019,0,1580.75267121279,1371.21444164375,0.8292567833682122,0.17074321663178782,1574.1436689618695,1334.08267264421,235.08924990216926,51.45360845328,0.9107991196755372,0.0892008803244635,195.4322709229901,-9.956397621856947,winner
2019,0,1541.1286778626502,1408.11137665204,0.7576574620065255,0.2423425379934745,1546.51492926357,1420.8499824314802,155.3179721221986,140.66497994342475,0.7372400451880211,0.2627599548119789,173.6249491592385,181.4412414303654,winner
2019,0,1639.90875999014,1604.36062171603,0.6407916104033325,0.35920838959666745,1646.49823504228,1572.5022265331604,260.52061441083146,177.85513269096367,0.6906946025536249,0.30930539744637503,416.95263618453384,176.36442059236538,winner
2019,0,1560.7539373065301,1516.86025143112,0.6517731517758779,0.3482268482241221,1512.5600558531796,1518.06377214854,119.79640737750016,220.8261327247519,0.538457042351969,0.4615429576480311,318.64234428393576,368.825583277305,winner
2019,0,1507.9946487520199,1419.88418247957,0.7071070102530641,0.2928929897469359,1562.67330044495,1428.6155506923901,181.84817674700162,155.3401623007047,0.743268443257963,0.25673155674203696,189.9536679982663,-21.571675253429397,winner
2019,0,1571.7635049655496,1504.71879316841,0.6813777159089712,0.3186222840910288,1572.62878429152,1479.97530673918,185.45890994583974,163.56960121672168,0.6986838795693261,0.301316120430674,192.37634589183614,132.52009560428033,loser
2019,0,1379.7624376962601,1476.02669457636,0.4551281678954752,0.5448718321045247,1377.28077261941,1471.21207693023,116.74006356517393,29.651612062281,0.652640409319558,0.34735959068044203,47.08448360831886,284.27980809742536,loser
2019,0,1439.76273979713,1397.2216309704902,0.6500039077038455,0.3499960922961545,1443.1960686367001,1384.9937059504,142.45793435316799,110.63447999999998,0.685659657878645,0.314340342121355,199.93001316497882,321.67184316797795,loser
2019,0,1581.2200301596201,1592.94754840432,0.5760700542310849,0.4239299457689151,1560.19160263063,1577.26529561476,185.8100403655815,118.09590360843,0.6962168027693659,0.303783197230634,542.9567222081937,237.1249169315037,loser
2019,0,1493.50300877245,1538.91174286514,0.5281642537223823,0.4718357462776177,1538.5833394908,1523.14635522265,148.89554500044343,78.89508000000002,0.7867940275512271,0.213205972448773,121.49300124482237,80.2059027678216,winner
2019,0,1583.70304942369,1513.60572962331,0.6851804650994758,0.31481953490052417,1576.00744065404,1522.58939054425,171.72136991010868,177.99522580091175,0.659790401864874,0.340209598135126,192.55991683606428,363.7175201258181,loser
2019,0,1453.98420096202,1635.05963154983,0.3389036173323537,0.6610963826676463,1496.49952573347,1628.96357989808,146.6758528142391,150.9741450499788,0.390259515261405,0.609740484738595,9.8623884342786,139.08387682893064,loser
2019,0,1414.22795853294,1563.0712526434802,0.3816287334631154,0.6183712665368846,1398.8352854233701,1542.53154716657,168.20359185670918,147.78895790114774,0.412243318411504,0.5877566815884959,129.8299672955967,199.4554729668765,loser
2019,0,1521.6037491009101,1551.6654090382199,0.5501115103543194,0.4498884896456806,1574.44432713439,1551.87915853491,182.658725872128,186.15065354043938,0.6076141281976121,0.3923858718023879,363.1303818396903,236.2131995248671,loser
2019,0,1543.96594000943,1502.45309073862,0.6486561180316924,0.3513438819683076,1551.5436598913,1511.65951745322,196.56745523340214,55.114431665795365,0.78107459342247,0.21892540657753,35.78655044352795,103.36821200988614,loser
2019,0,1494.38768499845,1681.73479150744,0.33086252864591703,0.669137471354083,1504.1891608365695,1672.86384502737,160.92654923589816,234.5726415845086,0.34706025545262703,0.6529397445473729,-36.304072828838095,6.848988146044109,loser
2019,0,1406.6957136521899,1393.39712158012,0.6108111026305229,0.3891888973694772,1395.12274753107,1376.1122466696302,131.73821631679797,164.36622940059792,0.561361239233018,0.4386387607669821,173.9389903341575,-71.46019647764514,winner
2019,0,1592.05091995311,1440.59597920863,0.7766092416318191,0.2233907583681809,1562.0793929756396,1480.82150120391,177.70606148110397,132.99450637624304,0.723097910790517,0.27690208920948306,223.83597400310916,214.90129539093303,loser
2019,0,1361.3228559897198,1553.3428390375698,0.3249345660138653,0.6750654339861346,1329.17124290729,1547.05317130699,45.312607845766465,173.80522460270439,0.212247971258038,0.787752028741962,-0.6720648648492735,289.5769483924657,loser
2019,0,1569.95348444793,1394.57354231565,0.7995906971312478,0.20040930286875225,1525.20287173608,1406.0556132742804,139.6810010681438,144.74260609211896,0.730367740444927,0.26963225955507303,191.6399927169017,181.3905951290641,loser
2019,0,1507.66070428972,1509.52681443155,0.5898699741381169,0.4101300258618831,1505.42095626564,1492.3808303955802,235.62607778000702,119.34683418369889,0.623013026997639,0.37698697300236106,211.11251940778632,305.6465180853638,loser
2019,0,1524.81688909574,1652.21846175305,0.4111502526180228,0.5888497473819772,1500.7249324957902,1656.9210685998,160.4646506554776,276.16381658820166,0.326272891246357,0.6737271087536428,243.74249057837216,284.03381961286925,loser
2019,0,1648.44785330322,1430.28865711543,0.8361690031716856,0.16383099682831434,1644.64160442764,1433.06702705603,149.7851182278739,148.20514223434918,0.8291120799448142,0.170887920055186,262.9845420252042,366.72556002819,loser
2019,0,1353.3360415339998,1558.2440611812601,0.3088768655867408,0.6911231344132592,1336.83333209642,1531.19733639754,109.77450556948854,221.52470854984279,0.29071070642278496,0.7092892935772149,127.55496210055368,141.00210870817898,loser
2019,0,1406.27508213068,1461.4348737626199,0.51415741289543,0.48584258710456996,1416.84452400295,1496.60337885022,137.6489785452913,70.73266404532184,0.5980053338260539,0.401994666173946,259.19541120515225,80.43227561397798,loser
2019,0,1583.9020895963001,1554.66651219904,0.6323853250790231,0.3676146749209769,1565.25458592031,1561.30929842077,152.9556094077208,157.1486698259026,0.590838700924309,0.40916129907569104,27.46547037447216,94.26475994644169,winner
2019,0,1615.92351738268,1590.6442568668201,0.6270750876971939,0.3729249123028061,1606.2595618478501,1579.05509869879,129.99880494073736,231.1235520042514,0.465296162832037,0.534703837167963,10.967713274861012,140.23517711340884,winner
2019,0,1523.85799156991,1381.2609299251699,0.7676385317725818,0.2323614682274182,1516.92495890056,1374.28403744131,79.02616227678216,138.13296481636542,0.581463385450577,0.41853661454942304,279.6690994853458,-162.14535780179384,winner
2019,0,1575.03182989028,1595.23137298171,0.5641180677759954,0.4358819322240046,1546.8968663021399,1592.11534885587,213.47244856567642,161.10506060760704,0.546873272033645,0.453126727966355,388.2855730424055,242.58350501115086,winner
2019,0,1542.41866935794,1482.18948042011,0.6728001442379761,0.32719985576202404,1527.5176273772302,1491.32420337057,137.97680257386529,141.2034870294246,0.629505898546164,0.370494101453836,37.492829754367015,140.13318445302198,loser
2019,0,1370.16400632185,1693.9329960857801,0.1839826667262124,0.8160173332737877,1349.51335037764,1685.72880249337,108.26129846631001,211.80027624066201,0.14245115882278198,0.857548841177218,126.18742182822895,309.4183318330746,loser
2019,0,1429.92882891046,1537.76063470542,0.4386704560532147,0.5613295439467854,1421.72164382306,1542.2400457563901,135.95829371853398,150.8602788379566,0.4071254413813871,0.5928745586186129,24.078487871373536,260.0991043618621,loser
2019,0,1574.9131016686902,1340.9012587603,0.8482898424233134,0.1517101575766866,1578.0528965259,1409.2742759072598,191.1569081388823,10.845623911109133,0.860469687448804,0.13953031255119594,113.33836884799999,-314.06984623666835,winner
2019,0,1517.4370133776401,1474.76884936333,0.6501702794591802,0.34982972054081984,1517.75172356317,1470.2841592839902,180.48936475441482,233.17472194278503,0.632248249705875,0.367751750294125,628.5804831967221,328.50609242501685,winner
2019,0,1623.7945205099695,1483.50513743694,0.7652606388504105,0.2347393611495895,1618.1386247579699,1485.5932826278,118.09569577414983,170.05718401373326,0.6438597488694929,0.356140251130507,354.7416059395692,26.59970927336349,winner
2019,0,1367.59191533654,1336.54827282498,0.6348015784937676,0.3651984215062324,1348.02150748258,1321.13380219182,108.10513255454948,111.55255122259511,0.605650752955638,0.394349247044362,257.3382942883949,327.6919355267035,loser
2019,0,1537.52700615854,1544.28714838912,0.5830375859960025,0.4169624140039975,1543.1874888592902,1518.69394339849,99.09045599763849,182.31905273330463,0.4178271495996379,0.582172850400362,115.35252163701122,-5.571798896079207,loser
2019,1,1431.9067450619198,1600.80796708992,0.2744275595059409,0.7255724404940591,1439.02496011004,1584.3238385846896,148.4074049958136,31.419357093069,0.466316775987269,0.533683224012731,262.7678129647448,50.684284096681615,winner
2019,0,1528.98201737041,1472.78282416701,0.6676728957356927,0.3323271042643073,1545.4514537813502,1510.16830691995,59.93980970020428,71.70262520218743,0.601998531562359,0.39800146843764095,73.28193166051956,336.9035139369768,winner
2019,0,1572.0482673132299,1394.9271317262899,0.8011920334328384,0.1988079665671616,1558.7643122059899,1403.27959593322,185.38239698168056,149.8036218112774,0.7772157990348371,0.222784200965163,87.26695284890417,56.747829394018275,loser
2019,0,1582.77325373953,1498.35605647044,0.7026845819022682,0.29731541809773177,1567.17603578867,1548.2705891434,222.03471451516705,200.70589146888423,0.6279092711522231,0.372090728847777,222.0588305642487,109.055618626743,loser
2019,0,1665.0878461009802,1532.62028170166,0.7570759389155217,0.2429240610844783,1666.85464021728,1492.23352490032,276.9508168906684,144.87690023301957,0.823315272579743,0.17668472742025698,136.97735638823576,114.0416570650787,loser
2019,0,1508.55676006768,1488.35975077262,0.6202085270941381,0.3797914729058619,1544.80473581289,1524.20695078106,146.1552906248813,141.18518527771218,0.632157071499735,0.367842928500265,154.53046631857856,-190.80810135494443,winner
2019,0,1704.7841910382,1404.58939462703,0.8911197569949159,0.10888024300508403,1693.95298786625,1398.43757172315,221.5620817999033,124.77031313381777,0.897482598852858,0.102517401147142,256.96044015939395,-4.23565824755733,winner
2019,1,1474.5758258834198,1542.08145781245,0.4040558955602119,0.5959441044397882,1471.4434471063,1561.4801373658402,155.7114365396964,61.274021896235936,0.50534382488505,0.49465617511495,-139.99537074424737,147.2208166582154,loser
2019,0,1560.89195622049,1349.18803485451,0.831014707855256,0.16898529214474406,1529.98289310892,1330.6404281044802,163.52996757036618,123.02844872793386,0.8223796510173,0.1776203489827,397.0736297659923,88.43118657078553,winner
2019,0,1459.68338372497,1632.72383206349,0.3493424452889353,0.6506575547110647,1494.1396233354599,1632.28846027947,98.2227140756664,141.76028679069182,0.384015311406535,0.6159846885934649,-56.27398517467979,143.17412609311845,loser
2019,0,1563.1000689888501,1583.61598116315,0.5636702109423039,0.43632978905769615,1565.5241178563,1586.00294778,161.78416139034732,183.3750542097939,0.5463417474720871,0.4536582525279129,339.8199370907913,274.6308544934298,winner
2019,0,1342.61742771406,1359.3128113694302,0.5690714562468242,0.4309285437531758,1317.46010200829,1341.28916500476,40.71414057470496,140.78358681277373,0.443538423556475,0.556461576443525,-144.65629374295406,125.24439198846727,loser
2019,0,1463.7359260160401,1580.9538416146302,0.4254131405440373,0.5745868594559627,1500.45000345804,1553.08662760824,107.98585661444656,230.95376101334926,0.44419967876965294,0.5558003212303471,159.47062077621842,312.7602340182748,loser
2019,0,1632.7183943079199,1538.05475015541,0.714858244098631,0.28514175590136903,1630.3802772444299,1539.55359495,262.95347084042515,225.29847659864524,0.701877927823245,0.298122072176755,168.82707881939098,347.55586522744886,loser
2019,0,1354.95215330701,1454.15111258556,0.4509420791938188,0.5490579208061812,1338.51488156992,1448.48228789716,133.16648965300593,242.70785899100827,0.43061249369335497,0.569387506306645,377.3377500525105,417.6876705896004,winner
2019,0,1589.30936125736,1533.18058482426,0.6675829478785129,0.3324170521214871,1585.92558754977,1568.56168313591,169.25290504796155,146.992808194251,0.616575538794213,0.3834244612057871,-51.94140527157219,158.95758540591004,loser
2019,0,1332.19837926584,1546.6184505593899,0.29731196170918905,0.7026880382908111,1401.3242246531604,1535.76498601956,115.14224694660601,222.0371261200752,0.42105493269319294,0.5789450673068071,234.5791287110307,251.5177414212249,winner
2019,0,1432.36836938837,1512.7488201796302,0.4778801995543884,0.5221198004456116,1439.1413949698301,1500.19348140712,140.4980425695515,127.92840529191557,0.4974306856188699,0.5025693143811301,52.24281624599598,-189.71010377791592,winner
2019,0,1534.60702965115,1520.9221983271698,0.6113395141842494,0.3886604858157505,1522.9025131693802,1531.8985391488598,175.5708525684029,28.112040000000004,0.799831074740201,0.20016892525979896,174.8530820643496,122.18672893994228,loser
2019,0,1534.5108596505802,1511.9475047478104,0.6234118414065575,0.3765881585934425,1579.6816389125104,1490.79136087831,191.5408641846701,168.79243464776712,0.6905688639877421,0.309431136012258,203.79841964785084,98.39218005166141,winner
2019,0,1462.16219715101,1600.66178722108,0.3957757475604077,0.6042242524395922,1467.6422459208,1599.0732562591504,131.67251993719594,253.5408316383218,0.36492980685640297,0.635070193143597,-65.19563701829772,159.31169242660485,loser
2019,0,1506.92671925949,1588.2857424397,0.4764748557113154,0.5235251442886846,1486.75744305835,1591.8530117313599,161.75240918815672,179.5877389603915,0.431613581431028,0.5683864185689721,355.9056027843821,391.57478968108376,loser
2019,0,1343.34618655916,1445.83473713159,0.4462580419925207,0.5537419580074794,1324.4739914326499,1478.7433560854404,119.5687225122192,82.77304415063178,0.460481578334944,0.539518421665056,93.4117108040876,120.4462392933185,loser
2019,0,1446.41936369678,1552.02049762929,0.4418348012271617,0.5581651987728382,1440.41085801802,1552.11373187659,260.2058401508676,147.13347401600825,0.461298217951908,0.538701782048092,-45.374002848760405,244.58715356550945,loser
2019,0,1398.8165964079699,1362.68390219579,0.6415657850598714,0.3584342149401286,1393.02680112035,1346.5863114490598,111.86971599568017,157.5836156929564,0.5838961936374419,0.416103806362558,-42.13042192425496,38.48870916704913,loser
2019,0,1564.9897334947198,1570.11135724225,0.5853287557775594,0.4146712442224406,1528.70788787317,1570.86061593528,141.79337591622553,237.5242154615256,0.475471274391075,0.524528725608925,342.8420158940469,140.9847795844488,winner
2019,0,1511.85932959842,1334.55131749653,0.8013633266223047,0.1986366733776953,1518.64834934068,1311.41953916206,141.0964567717845,113.538755350977,0.8305161493073471,0.169483850692653,170.75846340466882,281.7644792822736,winner
2019,0,1367.37892158696,1570.46944845233,0.31111473384608784,0.6888852661539122,1347.32972785099,1602.37353880909,139.22966733034326,148.18928591541692,0.248600511770782,0.751399488229218,26.191956007631372,4.442811959818684,loser
2019,0,1539.5316451389,1453.69677700177,0.7043866965351835,0.2956133034648165,1583.7155567324698,1453.98115932555,192.7666197309884,159.84344579270658,0.7463262852776641,0.253673714722336,556.976360907473,290.77886206470316,winner
2019,0,1482.95499241699,1508.23906169051,0.5569081586211398,0.44309184137886015,1471.6926304561498,1485.5531182048196,108.60302175524998,175.49907551799743,0.5510500352635761,0.448949964736424,250.35368350857019,296.10696644932125,winner
2019,0,1594.32987659432,1566.7338045158401,0.6301885637331487,0.3698114362668513,1567.1362102017001,1536.1493297807501,239.13440831384185,186.88433378992906,0.645785798167943,0.35421420183205704,122.5859182578713,254.09338075303245,loser
2019,0,1579.01793515007,1646.57247865687,0.49632378262164706,0.5036762173783531,1569.36763936918,1647.6847275294901,140.406595504396,141.90167072093462,0.544062151796621,0.455937848203379,201.5960050996792,266.4257133321326,loser
2019,0,1530.05377295819,1558.4303077123002,0.5525110560087684,0.4474889439912316,1522.71614704926,1559.67405390494,224.98518765019008,192.50063423815757,0.554223857280332,0.445776142719668,207.2952312518756,53.526463291104214,winner
2019,0,1348.7630568670402,1710.5569892572598,0.15336055377353527,0.8466394462264647,1414.37306362346,1699.36375846905,127.08593512304844,225.10191763585246,0.246143377012739,0.753856622987261,-203.37758431955447,182.47814536578858,loser
2019,0,1612.5480076854199,1353.89775044928,0.8656556182848676,0.1343443817151324,1613.5233230863,1336.80084194513,200.7864440324605,127.92589619807215,0.8849242816282339,0.115075718371766,190.3069623774528,53.28661366078907,winner
2019,0,1581.77847898618,1437.5068457165805,0.7693535073599884,0.2306464926400116,1550.6928879781399,1445.13366986595,161.89823991400752,111.98570424164672,0.7421988999309058,0.257801100069094,104.12239882089969,75.16183162085136,winner
2019,0,1671.2102357316699,1388.85558643502,0.8807481521184674,0.11925184788153265,1675.1062196149499,1369.93512069886,209.1746809489326,145.67412504036577,0.8805129538080458,0.11948704619195402,386.30239018758414,39.35249586032028,winner
2019,1,1580.93260134316,1322.30316394391,0.8158966965779668,0.1841033034220332,1582.48453576625,1302.6630705021198,156.87884197095826,116.95302134140614,0.8369804305229541,0.163019569477046,258.9302183442777,158.49098830930262,winner
2019,0,1554.3801780752694,1496.1717939802,0.6702341941131316,0.32976580588686843,1541.9461472837195,1473.3037832417301,146.5255364639243,187.55986461112988,0.667474116614673,0.33252588338532696,45.412290348766774,141.53071868115111,loser
2019,0,1417.5072599829098,1558.69853950601,0.3920764563229889,0.6079235436770112,1410.04005412836,1530.4185688528796,123.14821862507999,227.47955930824475,0.263635651128105,0.7363643488718951,325.50500273100585,102.30408690285894,loser
2019,0,1520.4404083405,1529.09614090863,0.5803824729098152,0.4196175270901849,1525.8701442725799,1530.4678866840302,144.06265743507296,178.6032171434521,0.584028334094204,0.415971665905796,77.7667607049069,187.122546333785,loser
2019,0,1466.87775974684,1339.23267383576,0.75193410134021,0.24806589865979,1500.5542770159698,1398.4229588606604,86.5403636649004,94.03958317878828,0.598853023850847,0.40114697614915296,265.72052911312426,-89.49258372049181,winner
2019,0,1495.0222601273001,1455.09282598453,0.6465760226468399,0.3534239773531601,1483.9419654192402,1446.2863394492301,122.77808793058212,126.140755811302,0.661019206408926,0.338980793591074,125.63606684092959,127.81790914248012,winner
2019,0,1482.6644540137695,1372.64491216874,0.7325293308830785,0.2674706691169215,1465.08713170341,1369.67799187055,181.1677285477795,96.4697022036868,0.7572787261020308,0.24272127389796894,236.18056472432167,320.4823412126538,winner
2019,0,1583.95061959001,1561.56445771134,0.6231723451884565,0.37682765481154346,1612.90242471495,1586.6372450229098,133.81463851985723,69.86870137243392,0.7355711292176179,0.26442887078238203,142.85068880858984,-218.361350777125,winner
2019,0,1553.3226117507902,1437.4054265576,0.7391283445296655,0.2608716554703345,1548.8756158303104,1440.2155841788199,227.870271873818,172.93698741990627,0.734535964951793,0.265464035048207,274.6638338777239,269.56620611496936,winner
2019,0,1720.08737228854,1450.35989103635,0.8728999387381564,0.1271000612618436,1715.31386323185,1486.4004208645804,220.8395404088461,113.13433303062362,0.856832745708445,0.143167254291555,141.65851333298608,115.63758591204832,winner
2019,0,1625.31713865551,1555.82299558307,0.6844310096627424,0.3155689903372576,1621.581832314,1597.4811318792001,114.37369198662,229.1875938486367,0.415594835442601,0.5844051645573989,236.60620997709304,265.0604358482421,loser
2019,0,1547.29016628781,1325.97023875445,0.8386462726501114,0.16135372734988862,1569.24793411342,1304.19774423016,100.71666256157584,130.36132774410672,0.779875392911091,0.220124607088909,83.3168312500603,34.07671897675716,winner
2019,0,1382.39704596737,1610.5064238178,0.2811159108913561,0.7188840891086439,1363.4628546171,1630.82924171216,135.04196212236113,134.71824354873058,0.246749750789244,0.753250249210756,294.1230077773561,358.703561693829,loser
2019,1,1479.23149163593,1560.0059083882998,0.3858063002115743,0.6141936997884258,1521.61446810287,1555.68833750676,104.45838020972276,232.5496280742086,0.34590858095592303,0.654091419044077,36.934186824845966,316.2283364811578,loser
2019,0,1594.9989926953501,1618.16460424209,0.5599152468158894,0.44008475318411056,1604.75077189488,1618.27648877442,126.59694378566729,199.7384958669596,0.390572834185438,0.609427165814562,159.48857399337453,194.68370507145482,winner
2019,0,1485.3640511604299,1348.28115389261,0.7619286807502131,0.2380713192497869,1490.5305181379501,1332.04767625701,137.43306776205628,106.5537,0.7980136563606008,0.201986343639399,154.02790527420515,70.15271003272092,winner
2019,0,1535.00865348355,1505.8806462258701,0.6322413598402246,0.3677586401597753,1568.7104280257001,1494.3067556441101,41.04569615747799,123.06388582161695,0.539328050430659,0.460671949569341,66.61330470098106,235.99444538378543,winner
2019,0,1554.82586441449,1586.40610460413,0.5479471150645824,0.4520528849354176,1579.81126577491,1555.92083710229,98.9766794304242,156.12065580469675,0.466016728164367,0.533983271835633,143.97003105543362,45.20917404354417,winner
2019,0,1318.4345406277698,1326.87894194667,0.5806787136652244,0.4193212863347756,1293.63441256867,1377.36276777376,120.73286686737177,75.68636648886026,0.468139027736025,0.531860972263975,182.7707936730931,87.69728070318237,winner
